"","real_delay","schedule_arrival_time","predicted_delay","predict_percentage_error","predict_error"
"1",1136,"2018-05-22 18:28:00",353.195878167183,0.689088135416212,782.804121832817
"2",0,"2018-05-21 17:10:00",104.576310990934,NA,-104.576310990934
"3",146,"2018-05-23 05:51:00",242.29467493813,0.659552568069385,-96.2946749381303
"4",6,"2018-05-25 13:15:00",135.82048965653,21.6367482760883,-129.82048965653
"5",176,"2018-05-25 15:18:00",147.651484112404,0.161071112997703,28.3485158875957
"6",255,"2018-05-23 18:01:00",180.413620498332,0.292495605888892,74.5863795016676
"7",566,"2018-05-22 07:37:00",172.151130746193,0.695846058752309,393.848869253807
"8",0,"2018-05-25 20:31:00",29.491286475441,NA,-29.491286475441
"9",458,"2018-05-25 13:18:00",204.101713483473,0.554363070996784,253.898286516527
"10",469,"2018-05-25 22:19:00",324.591055680755,0.30790819684274,144.408944319245
"11",365,"2018-05-23 16:58:00",378.960708785175,0.0382485172196575,-13.960708785175
"12",302,"2018-05-24 18:13:00",401.175152920615,0.328394546094752,-99.1751529206152
"13",1534,"2018-05-23 17:49:00",734.178964507139,0.521395720660275,799.821035492861
"14",-91,"2018-05-23 20:06:00",112.815039286932,2.2397257064498,-203.815039286932
"15",0,"2018-05-23 06:21:00",16.1131075902658,NA,-16.1131075902658
"16",-118,"2018-05-22 19:30:00",160.368862770582,2.35905815907272,-278.368862770582
"17",200,"2018-05-24 15:55:00",541.575077030267,1.70787538515134,-341.575077030267
"18",298,"2018-05-23 19:05:00",490.065650116978,0.644515604419388,-192.065650116978
"19",46,"2018-05-23 21:31:00",163.778723906519,2.56040704144606,-117.778723906519
"20",1112,"2018-05-25 17:05:00",524.214348711933,0.528584218784233,587.785651288067
"21",-44,"2018-05-22 13:40:00",171.918748593191,4.90724428620889,-215.918748593191
"22",22,"2018-05-25 09:23:00",221.80019805891,9.08182718449591,-199.80019805891
"23",718,"2018-05-23 19:29:00",412.879385943645,0.424959072501887,305.120614056355
"24",698,"2018-05-23 18:21:00",316.390096093042,0.546719060038621,381.609903906958
"25",149,"2018-05-24 15:44:00",40.763607243006,0.72641874333553,108.236392756994
"26",9,"2018-05-21 17:50:00",346.424514905588,37.4916127672875,-337.424514905588
"27",0,"2018-05-21 15:18:00",193.948704918542,NA,-193.948704918542
"28",36,"2018-05-24 21:53:00",29.0688727624643,0.192531312153769,6.93112723753569
"29",87,"2018-05-25 13:40:00",254.584020195198,1.92625310569193,-167.584020195198
"30",1308,"2018-05-25 16:40:00",619.716652589875,0.526210510252389,688.283347410125
"31",-32,"2018-05-24 13:58:00",105.840837438786,4.30752616996206,-137.840837438786
"32",88,"2018-05-23 19:21:00",99.5371717173655,0.131104224060972,-11.5371717173655
"33",113,"2018-05-24 06:50:00",205.253796055472,0.816405274827183,-92.2537960554717
"34",64,"2018-05-22 16:19:00",277.354005959417,3.3336563431159,-213.354005959417
"35",152,"2018-05-25 06:54:00",147.094641722055,0.0322720939338472,4.90535827794477
"36",231,"2018-05-24 17:11:00",182.112831157348,0.211632765552606,48.887168842652
"37",171,"2018-05-23 14:30:00",225.546134488541,0.318983242623049,-54.5461344885414
"38",71,"2018-05-23 19:41:00",172.085675296483,1.42374190558427,-101.085675296483
"39",368,"2018-05-23 16:54:00",346.144541235644,0.0593898335987932,21.8554587643559
"40",106,"2018-05-24 06:14:00",361.910669503675,2.41425159909127,-255.910669503675
"41",1236,"2018-05-23 09:11:00",42.663538916569,0.965482573692096,1193.33646108343
"42",2282,"2018-05-22 17:19:00",453.689347547672,0.801187840689013,1828.31065245233
"43",469,"2018-05-23 07:11:00",177.865929282192,0.620754948225603,291.134070717808
"44",43,"2018-05-24 17:05:00",133.090293325555,2.09512310059429,-90.0902933255545
"45",-1,"2018-05-22 15:01:00",114.105988459006,115.105988459006,-115.105988459006
"46",110,"2018-05-22 20:26:00",102.687796504143,0.0664745772350679,7.31220349585747
"47",812,"2018-05-21 14:03:00",242.442568552542,0.701425408186525,569.557431447458
"48",43,"2018-05-25 12:22:00",176.925193521059,3.11453938421067,-133.925193521059
"49",-60,"2018-05-22 20:04:00",147.170684984066,3.45284474973443,-207.170684984066
"50",536,"2018-05-22 09:50:00",254.782775222202,0.524659001451116,281.217224777798
"51",628,"2018-05-24 18:22:00",300.297590625651,0.521819123207561,327.702409374349
"52",134,"2018-05-25 09:10:00",263.424238460761,0.965852525826575,-129.424238460761
"53",273,"2018-05-25 09:23:00",329.004884221446,0.205146096049252,-56.0048842214459
"54",153,"2018-05-23 18:30:00",132.60706647049,0.133287147251699,20.39293352951
"55",369,"2018-05-23 22:24:00",75.4913052263397,0.795416517001789,293.50869477366
"56",1123,"2018-05-25 16:21:00",376.272767517626,0.664939654926424,746.727232482374
"57",317,"2018-05-25 13:08:00",188.127332813041,0.406538382293247,128.872667186959
"58",2248,"2018-05-23 08:22:00",269.941475886351,0.879919272292549,1978.05852411365
"59",492,"2018-05-24 08:39:00",342.563814160977,0.303732085038664,149.436185839023
"60",1106,"2018-05-25 15:36:00",299.71466098518,0.729010252273798,806.28533901482
"61",0,"2018-05-23 15:02:00",300.924595908606,NA,-300.924595908606
"62",682,"2018-05-22 16:43:00",453.462786967037,0.335098552834257,228.537213032963
"63",95,"2018-05-25 06:44:00",219.562391523886,1.31118306867249,-124.562391523886
"64",154,"2018-05-21 14:31:00",178.499306367067,0.159086404980955,-24.4993063670671
"65",101,"2018-05-23 20:03:00",360.957604132227,2.57383766467552,-259.957604132227
"66",108,"2018-05-21 17:48:00",255.261432778029,1.36353178498175,-147.261432778029
"67",198,"2018-05-25 13:22:00",315.756400071659,0.594729293291209,-117.756400071659
"68",124,"2018-05-21 16:19:00",327.967939985093,1.64490274181527,-203.967939985093
"69",2692,"2018-05-25 11:00:00",225.665328548501,0.916171869038447,2466.3346714515
"70",294,"2018-05-25 18:27:00",626.011248311622,1.12928996024361,-332.011248311622
"71",-47,"2018-05-23 15:23:00",186.688882433399,4.97210388156168,-233.688882433399
"72",2875,"2018-05-21 17:31:00",759.552822122496,0.735807714044349,2115.4471778775
"73",-101,"2018-05-23 07:52:00",16.7177047457378,1.16552182916572,-117.717704745738
"74",610,"2018-05-21 16:24:00",398.376545763961,0.346923695468916,211.623454236039
"75",537,"2018-05-25 17:05:00",189.282468875982,0.647518679932995,347.717531124018
"76",121,"2018-05-23 20:23:00",325.800271197899,1.69256422477603,-204.800271197899
"77",-48,"2018-05-24 10:06:00",177.052652692376,4.68859693109117,-225.052652692376
"78",245,"2018-05-21 17:47:00",158.055360586586,0.354876079238423,86.9446394134137
"79",117,"2018-05-25 08:49:00",288.187516713585,1.46314116849218,-171.187516713585
"80",198,"2018-05-24 08:35:00",142.209594886452,0.281769722795699,55.7904051135485
"81",39,"2018-05-25 17:11:00",167.675641805319,3.29937543090562,-128.675641805319
"82",925,"2018-05-24 17:05:00",309.812699700171,0.665067351675491,615.187300299829
"83",1338,"2018-05-21 19:14:00",408.184728982738,0.694929201059239,929.815271017262
"84",2014,"2018-05-21 19:04:00",551.040094876249,0.726395186258069,1462.95990512375
"85",192,"2018-05-25 11:57:00",201.828758202126,0.051191448969407,-9.82875820212615
"86",667,"2018-05-22 08:28:00",212.25490636919,0.68177675207018,454.74509363081
"87",52,"2018-05-24 17:56:00",398.293007934469,6.65948092181671,-346.293007934469
"88",177,"2018-05-22 21:41:00",214.269777482189,0.210563714588638,-37.269777482189
"89",38,"2018-05-25 11:33:00",171.007794251011,3.50020511186871,-133.007794251011
"90",-41,"2018-05-23 15:42:00",119.451693738691,3.91345594484612,-160.451693738691
"91",268,"2018-05-23 18:09:00",240.521964366794,0.102529983705992,27.4780356332058
"92",203,"2018-05-24 15:27:00",264.174873242213,0.301354055380362,-61.1748732422135
"93",80,"2018-05-25 13:40:00",430.179256652178,4.37724070815223,-350.179256652178
"94",0,"2018-05-25 06:36:00",191.506238524713,NA,-191.506238524713
"95",203,"2018-05-21 21:03:00",168.409011454871,0.170398958350389,34.590988545129
"96",0,"2018-05-25 15:23:00",104.479676473935,NA,-104.479676473935
"97",-82,"2018-05-22 18:52:00",273.857764428847,4.33972883449813,-355.857764428847
"98",47,"2018-05-25 11:58:00",218.182979848496,3.6421910606063,-171.182979848496
"99",152,"2018-05-25 05:48:00",158.875328478339,0.0452324241996012,-6.87532847833938
"100",27,"2018-05-25 11:59:00",276.361236367619,9.23560134694887,-249.361236367619
