"","real_delay","schedule_arrival_time","predicted_delay","predict_percentage_error","predict_error"
"1",101,"2018-05-21 22:39:00",53.0206422018349,0.475043146516487,47.9793577981651
"2",259,"2018-05-22 19:59:00",230.255080749489,0.110984244210468,28.7449192505112
"3",506,"2018-05-25 17:51:00",206.133600962214,0.592621341971908,299.866399037786
"4",346,"2018-05-23 18:37:00",798.964532019704,1.30914604629972,-452.964532019704
"5",27,"2018-05-21 22:13:00",411.376830377444,14.2361789028683,-384.376830377444
"6",32,"2018-05-22 20:30:00",285.740307101727,7.92938459692898,-253.740307101727
"7",-12,"2018-05-23 06:14:00",411.376830377444,35.2814025314537,-423.376830377444
"8",7365,"2018-05-24 16:40:00",410.098193760263,0.944317964187337,6954.90180623974
"9",19,"2018-05-25 05:18:00",325.801847324097,16.1474656486367,-306.801847324097
"10",1446,"2018-05-21 18:01:00",725.9029244114,0.497992445082019,720.0970755886
"11",611,"2018-05-24 22:28:00",411.376830377444,0.326715498563921,199.623169622556
"12",1403,"2018-05-22 17:53:00",826.74703394202,0.410729127625075,576.25296605798
"13",84711,"2018-05-22 03:20:00",62403.5131153432,0.263336365816209,22307.4868846568
"14",35,"2018-05-22 00:01:00",1275.48461538462,35.4424175824176,-1240.48461538462
"15",22,"2018-05-25 05:40:00",334.490889515509,14.204131341614,-312.490889515509
"16",-54,"2018-05-24 20:31:00",201.151367405675,4.72502532232731,-255.151367405675
"17",226,"2018-05-21 22:05:00",371.666703233749,0.644542934662606,-145.666703233749
"18",132,"2018-05-25 22:16:00",83.9480662983425,0.364029800770132,48.0519337016575
"19",89,"2018-05-25 05:25:00",115.041263700838,0.292598468548743,-26.0412637008382
"20",252,"2018-05-21 21:31:00",219.4117701065,0.129318372593253,32.5882298934998
"21",-40,"2018-05-25 20:20:00",279.094583278241,7.97736458195601,-319.094583278241
"22",-164,"2018-05-24 20:00:00",271.010086565894,2.65250052784082,-435.010086565894
"23",-28,"2018-05-22 06:49:00",162.907234686161,6.81811552450574,-190.907234686161
"24",98,"2018-05-25 20:35:00",143.592395437262,0.465228524870024,-45.5923954372624
"25",-86,"2018-05-23 20:03:00",414.285601265823,5.81727443332352,-500.285601265823
"26",0,"2018-05-24 19:36:00",99.1807513666817,Inf,-99.1807513666817
"27",-19,"2018-05-22 20:55:00",223.636141966947,12.7703232614182,-242.636141966947
"28",161,"2018-05-24 06:57:00",192.995767435151,0.19873147475249,-31.995767435151
"29",75,"2018-05-23 05:36:00",559.715997689864,6.46287996919819,-484.715997689864
"30",130,"2018-05-21 21:23:00",328.560591133005,1.52738916256158,-198.560591133005
"31",166,"2018-05-25 21:56:00",99.1842783505155,0.402504347286051,66.8157216494845
"32",92,"2018-05-23 19:54:00",192.995767435151,1.09778008081686,-100.995767435151
"33",35,"2018-05-24 19:04:00",640.722222222222,17.3063492063492,-605.722222222222
"34",51,"2018-05-25 04:58:00",458.83216168717,7.99670905268962,-407.83216168717
"35",-72,"2018-05-24 06:33:00",118.118225570203,2.64053091069726,-190.118225570203
"36",-63,"2018-05-24 06:45:00",299.250374812594,5.75000594940625,-362.250374812594
"37",63,"2018-05-22 19:42:00",271.010086565894,3.30174740580784,-208.010086565894
"38",34,"2018-05-22 06:16:00",387.959572978649,10.4105756758426,-353.959572978649
"39",1,"2018-05-22 06:04:00",229.490305280528,228.490305280528,-228.490305280528
"40",146,"2018-05-21 21:37:00",277.510456383593,0.900756550572557,-131.510456383593
"41",261,"2018-05-24 22:06:00",264.256519102486,0.0124770846838559,-3.25651910248638
"42",2,"2018-05-24 20:50:00",489.465091563113,243.732545781557,-487.465091563113
"43",0,"2018-05-22 05:53:00",549.617982769028,Inf,-549.617982769028
"44",-16,"2018-05-22 20:30:00",79.9448275862069,5.99655172413793,-95.9448275862069
"45",1532,"2018-05-21 18:12:00",370.954060267674,0.757862884942772,1161.04593973233
"46",93,"2018-05-25 19:08:00",297.558720490115,2.19955613430231,-204.558720490115
"47",0,"2018-05-24 06:12:00",271.18924142374,Inf,-271.18924142374
"48",0,"2018-05-21 19:13:00",101.430996309963,Inf,-101.430996309963
"49",3298,"2018-05-21 18:02:00",357.634965664753,0.891560046796618,2940.36503433525
"50",-89,"2018-05-23 19:26:00",279.428525772725,4.13964635699691,-368.428525772725
"51",118,"2018-05-23 06:45:00",154.579529953245,0.309996016552926,-36.5795299532452
"52",15,"2018-05-24 20:03:00",192.160750413831,11.8107166942554,-177.160750413831
"53",269,"2018-05-25 20:00:00",268.394846725736,0.00224964042477391,0.605153274264183
"54",24,"2018-05-22 21:52:00",282.380983729897,10.7658743220791,-258.380983729897
"55",260,"2018-05-21 21:13:00",725.9029244114,1.79193432465923,-465.9029244114
"56",232,"2018-05-25 17:31:00",271.010086565894,0.168146924852991,-39.010086565894
"57",-8,"2018-05-21 22:33:00",234.206485025895,30.2758106282369,-242.206485025895
"58",0,"2018-05-22 22:03:00",48.6199510403917,Inf,-48.6199510403917
"59",201,"2018-05-23 18:49:00",482.40745782776,1.40003710362069,-281.40745782776
"60",43,"2018-05-23 22:58:00",229.490305280528,4.33698384373321,-186.490305280528
"61",46,"2018-05-24 02:57:00",2740.55128205128,58.5772017837235,-2694.55128205128
"62",-74,"2018-05-22 20:41:00",31.7321428571429,1.42881274131274,-105.732142857143
"63",2227,"2018-05-22 17:28:00",848.047291487532,0.619197444325311,1378.95270851247
"64",-7,"2018-05-24 19:12:00",212.489380739345,31.3556258199065,-219.489380739345
"65",-99,"2018-05-21 23:39:00",214.101334017445,3.16263973754995,-313.101334017445
"66",-55,"2018-05-25 06:26:00",390.492437565951,8.09986250119912,-445.492437565951
"67",53,"2018-05-22 22:49:00",67.807633299502,0.279389307537773,-14.807633299502
"68",45,"2018-05-22 23:55:00",275.794068140925,5.12875706979834,-230.794068140925
"69",1631,"2018-05-25 21:30:00",379.955257642793,0.767041534247215,1251.04474235721
"70",-19,"2018-05-22 23:24:00",365.320643134356,20.2274022702293,-384.320643134356
"71",17,"2018-05-23 06:14:00",255.135730499381,14.0079841470224,-238.135730499381
"72",-155,"2018-05-23 21:07:00",482.40745782776,4.11230617953393,-637.40745782776
"73",179,"2018-05-23 05:35:00",399.281008216615,1.23062015763472,-220.281008216615
"74",-36,"2018-05-21 21:05:00",309.038475587483,9.58440209965231,-345.038475587483
"75",-47,"2018-05-25 05:33:00",44.2491186839013,1.94147061029577,-91.2491186839013
"76",-58,"2018-05-21 18:27:00",353.32383386028,7.09179023897034,-411.32383386028
"77",53,"2018-05-24 21:15:00",180.526843260854,2.40616685397838,-127.526843260854
"78",57,"2018-05-25 22:11:00",632.656915156915,10.0992441255599,-575.656915156915
"79",853,"2018-05-25 17:55:00",154.579529953245,0.818781324791037,698.420470046755
"80",19,"2018-05-23 21:44:00",126.019037546272,5.63258092348799,-107.019037546272
"81",315,"2018-05-24 05:12:00",434.943420656429,0.380772763988663,-119.943420656429
"82",0,"2018-05-24 00:16:00",477.812239871937,Inf,-477.812239871937
"83",143,"2018-05-23 21:20:00",203.487638240354,0.422990477205272,-60.4876382403539
"84",0,"2018-05-25 05:29:00",595.309184031722,Inf,-595.309184031722
"85",28,"2018-05-25 05:59:00",457.701001213592,15.3464643290569,-429.701001213592
"86",0,"2018-05-21 20:20:00",190.174510659665,Inf,-190.174510659665
"87",32,"2018-05-25 18:56:00",261.817735788777,7.18180424339928,-229.817735788777
"88",0,"2018-05-22 22:29:00",62.5179964914403,Inf,-62.5179964914403
"89",4,"2018-05-24 05:03:00",660.666289126853,164.166572281713,-656.666289126853
"90",413,"2018-05-23 19:39:00",190.174510659665,0.539529029879746,222.825489340335
"91",2986,"2018-05-23 18:20:00",725.207531380753,0.757130766449848,2260.79246861925
"92",-8,"2018-05-25 06:30:00",547.376469967832,69.422058745979,-555.376469967832
"93",115,"2018-05-24 21:15:00",434.943420656429,2.78211670136025,-319.943420656429
"94",24,"2018-05-25 18:58:00",247.36968426746,9.30707017781083,-223.36968426746
"95",40,"2018-05-21 21:14:00",399.281008216615,8.98202520541536,-359.281008216615
"96",0,"2018-05-23 06:07:00",33.1216461403123,Inf,-33.1216461403123
"97",145,"2018-05-25 06:03:00",108.561304536832,0.251301348021847,36.4386954631679
"98",142,"2018-05-21 18:21:00",779.689660354674,4.49077225601883,-637.689660354674
"99",229,"2018-05-21 19:02:00",229.675151635677,0.00294826041780199,-0.675151635676656
"100",0,"2018-05-24 19:26:00",227.231562943947,Inf,-227.231562943947
